################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.1531185393806935E-01 a      1067     0    36     1    17
 -1.3818397575392321E+01 a      1068     0    36     1    18
 -7.5471955787910803E+00 a      1069     0    36     1    19
  6.0481649080780402E+00 a      1070     0    36     1    20
 -4.1440245940267477E+00 a      1071     0    36     1    21
  3.1402641373573612E+00 a      1072     0    36     1    22
 -5.9024632729250452E+00 a      1073     0    36     1    23
 -5.6906918950826828E+00 a      1074     0    36     1    24
  4.9178185174663733E+00 a      1075     0    36     1    25
 -9.6513929479517433E+00 a      1076     0    36     1    26
  4.3453258177474563E+00 a      1077     0    36     1    27
  9.8855076084736631E+00 a      1078     0    36     1    28
 -3.7984809540656048E+00 a      1079     0    36     1    29
 -3.3845366321750587E+00 a      1080     0    36     1    30
  2.8496974899795297E-01 a      1081     0    37     1     1
 -1.2880046894457233E+00 a      1082     0    37     1     2
 -2.8803878391097459E+00 a      1083     0    37     1     3
  1.4184045983127653E+00 a      1084     0    37     1     4
 -1.3037944813073783E+00 a      1085     0    37     1     5
 -1.4277805814069442E+00 a      1086     0    37     1     6
 -7.0561036963519774E-01 a      1087     0    37     1     7
 -1.0650392080866384E+00 a      1088     0    37     1     8
  3.0812756020107593E-02 a      1089     0    37     1     9
 -2.6604373107834891E+00 a      1090     0    37     1    10
  3.1567816945063658E+00 a      1091     0    37     1    11
 -1.8134773804752495E+00 a      1092     0    37     1    12
 -7.5274170398731366E-01 a      1093     0    37     1    13
  1.0713541745340560E+00 a      1094     0    37     1    14
 -1.7820908146463179E+00 a      1095     0    37     1    15
  1.7034985626253900E+00 a      1096     0    37     1    16
 -6.1176821692489980E-01 a      1097     0    37     1    17
 -1.7962834643201757E+00 a      1098     0    37     1    18
  5.6044117624236822E-01 a      1099     0    37     1    19
  9.3127629172101323E-01 a      1100     0    37     1    20
 -3.1069397836046713E-02 a      1101     0    37     1    21
  1.2671131255911954E+00 a      1102     0    37     1    22
  1.1434788780241281E+00 a      1103     0    37     1    23
 -1.0820413823824897E+00 a      1104     0    37     1    24
 -3.8850509588234783E-01 a      1105     0    37     1    25
 -1.8096093615634992E+00 a      1106     0    37     1    26
 -2.5095431001253439E+00 a      1107     0    37     1    27
 -6.7068931697779410E-01 a      1108     0    37     1    28
  3.2218776148920353E-01 a      1109     0    37     1    29
  1.6119506865393558E+00 a      1110     0    37     1    30
 -3.0463231080507804E+00 a      1111     0    38     1     1
 -2.5829232685227521E-01 a      1112     0    38     1     2
  6.7815451436443616E-02 a      1113     0    38     1     3
 -2.5933959480086943E+00 a      1114     0    38     1     4
 -9.7712895166700797E-01 a      1115     0    38     1     5
  1.1448909523421442E-01 a      1116     0    38     1     6
  2.3552982168878153E-01 a      1117     0    38     1     7
 -5.0528723315345769E-01 a      1118     0    38     1     8
  2.1006749864720944E+00 a      1119     0    38     1     9
 -1.0273008854891976E+00 a      1120     0    38     1    10
 -2.2704847226737521E+00 a      1121     0    38     1    11
  4.9856864759149282E+00 a      1122     0    38     1    12
  8.6934937801595824E-01 a      1123     0    38     1    13
 -1.4494753809457361E+00 a      1124     0    38     1    14
 -3.9427332702755340E+00 a      1125     0    38     1    15
 -4.2269461420065685E-01 a      1126     0    38     1    16
 -1.0534136696445555E+00 a      1127     0    38     1    17
  6.3292119815632466E+00 a      1128     0    38     1    18
  5.5571562400883892E+00 a      1129     0    38     1    19
 -4.2891649560161520E+00 a      1130     0    38     1    20
  1.5751718442185705E+00 a      1131     0    38     1    21
 -2.0823048721333572E+00 a      1132     0    38     1    22
  2.5012538484177833E+00 a      1133     0    38     1    23
  2.0092614447776271E+00 a      1134     0    38     1    24
 -3.1811860878384013E+00 a      1135     0    38     1    25
  3.9427605812319801E+00 a      1136     0    38     1    26
 -1.4729822695892930E-01 a      1137     0    38     1    27
 -3.9397636180470013E+00 a      1138     0    38     1    28
  2.3005725540949937E+00 a      1139     0    38     1    29
  1.3220557535059643E+00 a      1140     0    38     1    30
 -4.6617088942879956E+00 a      1141     0    39     1     1
  1.1225144245116883E+00 a      1142     0    39     1     2
 -5.6967772844509545E-01 a      1143     0    39     1     3
  3.0521090928490879E-01 a      1144     0    39     1     4
  2.1745219242325695E+00 a      1145     0    39     1     5
 -6.0076703427573941E-01 a      1146     0    39     1     6
  1.8081466452413160E+00 a      1147     0    39     1     7
  1.8800968990134823E+00 a      1148     0    39     1     8
 -4.1518055846871249E+00 a      1149     0    39     1     9
  3.4727918051021773E+00 a      1150     0    39     1    10
 -1.5007034104105627E-01 a      1151     0    39     1    11
 -3.8903784229332494E-01 a      1152     0    39     1    12
  1.5507546672537065E+00 a      1153     0    39     1    13
 -1.2944620118456003E+00 a      1154     0    39     1    14
  8.5883802285583641E+00 a      1155     0    39     1    15
  2.0686040755594699E+00 a      1156     0    39     1    16
 -1.0691534401523697E+00 a      1157     0    39     1    17
  9.9942064946236964E-01 a      1158     0    39     1    18
  1.5913831000746479E+00 a      1159     0    39     1    19
 -1.8137124335682713E+00 a      1160     0    39     1    20
 -1.2774561949188983E+00 a      1161     0    39     1    21
 -3.5214605332595212E+00 a      1162     0    39     1    22
 -5.1040778555480912E+00 a      1163     0    39     1    23
  5.7570405954841837E+00 a      1164     0    39     1    24
 -2.5711509462221995E+00 a      1165     0    39     1    25
 -3.6161743451295753E-01 a      1166     0    39     1    26
  5.8375448845988887E-01 a      1167     0    39     1    27
  5.3267991695978152E+00 a      1168     0    39     1    28
 -7.5849042771547968E+00 a      1169     0    39     1    29
 -1.5945694154764503E+00 a      1170     0    39     1    30
  2.6168867915082311E-01 a      1171     0    40     1     1
  4.3186360580642236E-02 a      1172     0    40     1     2
  3.9722500244530684E-01 a      1173     0    40     1     3
  1.3988545047017625E-01 a      1174     0    40     1     4
 -8.2142571498583694E-01 a      1175     0    40     1     5
  2.2254337714126424E-01 a      1176     0    40     1     6
 -1.7395810302872070E-01 a      1177     0    40     1     7
 -6.5329549952124144E-01 a      1178     0    40     1     8
 -5.0133342652461632E-01 a      1179     0    40     1     9
  2.4597834642001185E-01 a      1180     0    40     1    10
 -4.4096402591375644E-01 a      1181     0    40     1    11
 -1.1388340947707203E+00 a      1182     0    40     1    12
 -1.6182112179887159E-01 a      1183     0    40     1    13
  9.9626371720319506E-01 a      1184     0    40     1    14
 -7.6629140497885245E-02 a      1185     0    40     1    15
  4.5601336922866992E-01 a      1186     0    40     1    16
 -2.4713831105416742E-01 a      1187     0    40     1    17
  1.6828243911031684E-01 a      1188     0    40     1    18
 -1.6181559727341714E+00 a      1189     0    40     1    19
  5.2827159816731462E-01 a      1190     0    40     1    20
 -5.6698703500919045E-01 a      1191     0    40     1    21
 -3.2069158596672875E-01 a      1192     0    40     1    22
 -4.1397486421149501E-02 a      1193     0    40     1    23
 -2.8767609162972113E-01 a      1194     0    40     1    24
  4.6499083618472109E-01 a      1195     0    40     1    25
 -1.5058275789227569E+00 a      1196     0    40     1    26
  3.3340530869618040E-01 a      1197     0    40     1    27
  5.5868771952945107E-01 a      1198     0    40     1    28
 -5.2527241743797437E-01 a      1199     0    40     1    29
  3.4007554410083707E-01 a      1200     0    40     1    30
 -2.8201382246760043E-01 a      1201     0    41     1     1
 -1.1356281561366626E+00 a      1202     0    41     1     2
 -2.0435741064342527E-01 a      1203     0    41     1     3
  9.7730400354497093E-01 a      1204     0    41     1     4
  5.9273550042102774E-01 a      1205     0    41     1     5
 -8.4038670481870625E-01 a      1206     0    41     1     6
  1.1706182397761942E+00 a      1207     0    41     1     7
  7.2287358957888692E-01 a      1208     0    41     1     8
 -1.3987456859074321E+00 a      1209     0    41     1     9
 -1.2996927132520166E+00 a      1210     0    41     1    10
  1.5387414561081394E+00 a      1211     0    41     1    11
 -2.0232649436887460E+00 a      1212     0    41     1    12
 -4.6881264407657353E-01 a      1213     0    41     1    13
 -1.8961798791263521E-01 a      1214     0    41     1    14
 -1.2902980399035832E-01 a      1215     0    41     1    15
  1.1126071297757759E-01 a      1216     0    41     1    16
  1.1080935834105321E-01 a      1217     0    41     1    17
 -2.5068040620516960E+00 a      1218     0    41     1    18
  5.5416145140317286E-01 a      1219     0    41     1    19
  6.0606489632243199E-01 a      1220     0    41     1    20
  2.6529358842702283E-01 a      1221     0    41     1    21
 -2.8793849446250419E-01 a      1222     0    41     1    22
  1.4848168628880638E+00 a      1223     0    41     1    23
 -6.2814585947588208E-01 a      1224     0    41     1    24
  6.3818690302309578E-01 a      1225     0    41     1    25
 -2.4334129150130392E+00 a      1226     0    41     1    26
 -2.4514270759505449E-02 a      1227     0    41     1    27
 -5.2667060414112454E-01 a      1228     0    41     1    28
  1.1413824155769121E+00 a      1229     0    41     1    29
  1.5801936374087373E+00 a      1230     0    41     1    30
  9.3172001721181716E-02 a      1231     0    42     1     1
  1.8529060324710427E+00 a      1232     0    42     1     2
  8.5943594295743303E-02 a      1233     0    42     1     3
 -1.3561543312983322E+00 a      1234     0    42     1     4
 -6.3839813575297621E-01 a      1235     0    42     1     5
  1.4323747905332538E+00 a      1236     0    42     1     6
 -1.4432746497792159E+00 a      1237     0    42     1     7
 -9.8396224318658565E-01 a      1238     0    42     1     8
  2.5226041571256395E+00 a      1239     0    42     1     9
  1.1697064041495104E+00 a      1240     0    42     1    10
 -1.8506217341939986E+00 a      1241     0    42     1    11
  3.0700044850926709E+00 a      1242     0    42     1    12
  6.9775736965073187E-01 a      1243     0    42     1    13
  4.0892704066602820E-01 a      1244     0    42     1    14
 -9.7240361043473578E-01 a      1245     0    42     1    15
 -7.8583746898387652E-01 a      1246     0    42     1    16
 -1.0226978229355370E+00 a      1247     0    42     1    17
  3.9356636204107738E+00 a      1248     0    42     1    18
  1.6536780198221257E-01 a      1249     0    42     1    19
 -1.6690314571468541E+00 a      1250     0    42     1    20
  1.2601647233316204E-01 a      1251     0    42     1    21
  4.0898859617596406E-01 a      1252     0    42     1    22
 -1.3358877586901876E+00 a      1253     0    42     1    23
  7.9266310492569525E-01 a      1254     0    42     1    24
 -1.1616041689744339E+00 a      1255     0    42     1    25
  4.1077105205936180E+00 a      1256     0    42     1    26
  7.4260959576886110E-01 a      1257     0    42     1    27
 -1.0628368648500532E-01 a      1258     0    42     1    28
 -6.7116274632013451E-01 a      1259     0    42     1    29
 -1.1200598889971900E+00 a      1260     0    42     1    30
  3.3923158070490296E-02 a      1261     0    43     1     1
  3.3485467095666116E-01 a      1262     0    43     1     2
  2.8308879564525347E-01 a      1263     0    43     1     3
 -3.0907646241086689E-01 a      1264     0    43     1     4
  2.4147455285577291E-01 a      1265     0    43     1     5
  5.3815070155618350E-01 a      1266     0    43     1     6
 -2.3159889273726425E-01 a      1267     0    43     1     7
  9.5114795535002225E-02 a      1268     0    43     1     8
 -1.2987388487101700E-01 a      1269     0    43     1     9
  8.5669349854049537E-01 a      1270     0    43     1    10
 -9.2844630222969315E-01 a      1271     0    43     1    11
  7.4148825473536450E-01 a      1272     0    43     1    12
  1.9200812440986459E-01 a      1273     0    43     1    13
 -3.2961129372877769E-02 a      1274     0    43     1    14
  8.8184232206374269E-01 a      1275     0    43     1    15
 -8.4281254237777478E-02 a      1276     0    43     1    16
  2.6742446934932790E-01 a      1277     0    43     1    17
  8.7899271331995210E-01 a      1278     0    43     1    18
 -4.5545760159459003E-01 a      1279     0    43     1    19
 -3.5146155623551466E-02 a      1280     0    43     1    20
  6.7363443419956093E-02 a      1281     0    43     1    21
 -1.5194084261079435E-01 a      1282     0    43     1    22
 -9.2465562197266205E-01 a      1283     0    43     1    23
  3.4786037560574423E-01 a      1284     0    43     1    24
 -4.0793317263076972E-02 a      1285     0    43     1    25
  7.2922472993955045E-01 a      1286     0    43     1    26
  7.5115363268677615E-01 a      1287     0    43     1    27
  8.9282346506019250E-01 a      1288     0    43     1    28
 -3.1151500679576805E-01 a      1289     0    43     1    29
 -4.6428785876687334E-01 a      1290     0    43     1    30
 -5.0781500811242303E-02 a      1291     0    44     1     1
 -1.0034065032874382E+00 a      1292     0    44     1     2
  1.1556485599346250E-01 a      1293     0    44     1     3
  6.6537382405696222E-01 a      1294     0    44     1     4
  7.9399802927725846E-02 a      1295     0    44     1     5
 -1.2578113436758722E+00 a      1296     0    44     1     6
  1.1689503995024038E-01 a      1297     0    44     1     7
  1.4518420496896681E-01 a      1298     0    44     1     8
 -5.8529561725060519E-01 a      1299     0    44     1     9
 -1.6477224274541860E+00 a      1300     0    44     1    10
  4.4487028324313294E-01 a      1301     0    44     1    11
 -2.0374702710707768E+00 a      1302     0    44     1    12
 -3.6893581316288554E-01 a      1303     0    44     1    13
  2.0628294579040167E+00 a      1304     0    44     1    14
  8.5189623294051531E-01 a      1305     0    44     1    15
  6.3057978667096937E-01 a      1306     0    44     1    16
  7.9079938639996838E-01 a      1307     0    44     1    17
 -2.0269189545469311E+00 a      1308     0    44     1    18
 -1.0805258142272423E+00 a      1309     0    44     1    19
  1.2120981259659431E+00 a      1310     0    44     1    20
 -8.3786560923252568E-02 a      1311     0    44     1    21
  7.5588361572444460E-02 a      1312     0    44     1    22
  7.3490846136956278E-01 a      1313     0    44     1    23
 -4.1408799988580947E-01 a      1314     0    44     1    24
  1.0083726404273785E+00 a      1315     0    44     1    25
 -2.8623565802199646E+00 a      1316     0    44     1    26
 -9.9653503689474932E-01 a      1317     0    44     1    27
  2.0374264549666959E-01 a      1318     0    44     1    28
  2.3101478152972427E-01 a      1319     0    44     1    29
  1.5167210328098319E+00 a      1320     0    44     1    30
  1.3871756019466783E+00 a      1321     0    45     1     1
  2.5201137607430264E-02 a      1322     0    45     1     2
  3.5037781080394143E-01 a      1323     0    45     1     3
  2.0659488339448751E-01 a      1324     0    45     1     4
 -2.5971634344421185E-01 a      1325     0    45     1     5
 -6.5992307947581310E-03 a      1326     0    45     1     6
  4.2340929310163221E-02 a      1327     0    45     1     7
 -1.2954207006715815E-01 a      1328     0    45     1     8
  5.9485732990257245E-01 a      1329     0    45     1     9
 -8.3429596730969147E-01 a      1330     0    45     1    10
  5.1247947009256811E-01 a      1331     0    45     1    11
  2.2157789619919385E-01 a      1332     0    45     1    12
 -1.5009832955697666E-01 a      1333     0    45     1    13
  1.2494852412919034E-01 a      1334     0    45     1    14
 -1.7163683126552296E+00 a      1335     0    45     1    15
 -5.9414020206448503E-01 a      1336     0    45     1    16
  1.8282145004141181E-01 a      1337     0    45     1    17
 -3.2640963574471699E-01 a      1338     0    45     1    18
 -2.6502523225730951E-01 a      1339     0    45     1    19
 -4.8993261275031815E-03 a      1340     0    45     1    20
  1.2313406302988490E-01 a      1341     0    45     1    21
  3.4821225436502529E-01 a      1342     0    45     1    22
  1.0425241489142267E+00 a      1343     0    45     1    23
 -1.0504206822731346E+00 a      1344     0    45     1    24
  6.7654389074942534E-01 a      1345     0    45     1    25
 -2.9463272972307299E-02 a      1346     0    45     1    26
 -4.6059051848806287E-01 a      1347     0    45     1    27
 -1.2415585300192218E+00 a      1348     0    45     1    28
  4.1095307459439534E-01 a      1349     0    45     1    29
  1.8960783058344000E-01 a      1350     0    45     1    30
  3.2781273729141602E-01 a      1351     0    46     1     1
  4.2320328724953608E-02 a      1352     0    46     1     2
  6.0479291343812129E-02 a      1353     0    46     1     3
 -1.6276883694444473E-02 a      1354     0    46     1     4
  2.8869940732192351E-01 a      1355     0    46     1     5
  2.9511402615916730E-02 a      1356     0    46     1     6
 -3.9674675691110609E-03 a      1357     0    46     1     7
  4.3862644972782466E-01 a      1358     0    46     1     8
 -1.2117945387109499E-01 a      1359     0    46     1     9
  2.1040311395980074E-01 a      1360     0    46     1    10
  4.1826883750949034E-01 a      1361     0    46     1    11
  4.2718025560190181E-01 a      1362     0    46     1    12
  2.8566624740784970E-02 a      1363     0    46     1    13
 -1.3827319238806390E+00 a      1364     0    46     1    14
 -1.3570453965004966E-02 a      1365     0    46     1    15
 -3.6189571350984287E-02 a      1366     0    46     1    16
 -1.3790181089474399E-01 a      1367     0    46     1    17
 -1.2135776613376630E-01 a      1368     0    46     1    18
  8.3948560449853393E-01 a      1369     0    46     1    19
 -1.5895619815243955E-02 a      1370     0    46     1    20
  3.0054545062435223E-01 a      1371     0    46     1    21
  2.4332373172854822E-02 a      1372     0    46     1    22
 -1.7832998960436075E-01 a      1373     0    46     1    23
  1.1022376821043531E-01 a      1374     0    46     1    24
 -2.2878298873062108E-01 a      1375     0    46     1    25
  1.4068125017051778E+00 a      1376     0    46     1    26
  2.4472139923537942E-01 a      1377     0    46     1    27
 -7.6633537180829187E-02 a      1378     0    46     1    28
  1.4446700991796246E-01 a      1379     0    46     1    29
 -5.4025885079103819E-01 a      1380     0    46     1    30
 -9.6195651626277190E-02 b      1381     1     1
 -6.8527021837316293E-01 b      1382     1     2
 -5.9230855013558859E-01 b      1383     1     3
 -1.6171117501895863E-01 b      1384     1     4
 -4.1213470661369828E-01 b      1385     1     5
 -4.5461446313291354E-01 b      1386     1     6
  6.5195532739665704E-02 b      1387     1     7
  8.7278361818903138E-02 b      1388     1     8
  1.1817540228919528E-01 b      1389     1     9
  2.7405022468249290E-01 b      1390     1    10
  3.5733058410173285E-01 b      1391     1    11
 -1.2224101349084050E-01 b      1392     1    12
  2.6665758225258074E-01 b      1393     1    13
  8.6809104922863922E-01 b      1394     1    14
 -1.7643306313655857E-01 b      1395     1    15
 -1.8841381872847179E-01 b      1396     1    16
  5.0724438058091879E-03 b      1397     1    17
  4.9252165834710116E-03 b      1398     1    18
 -1.5312890940319368E-01 b      1399     1    19
 -5.0650019901862120E-01 b      1400     1    20
 -1.0316843073238478E-01 b      1401     1    21
 -9.0315361608182820E-02 b      1402     1    22
  5.2197567174156911E-02 b      1403     1    23
 -1.3015955659679901E-01 b      1404     1    24
 -8.3481237087444060E-01 b      1405     1    25
  1.6385063771255076E-01 b      1406     1    26
 -8.1080998955502404E-01 b      1407     1    27
 -1.9592124282529863E-01 b      1408     1    28
 -6.6115159225004988E-03 b      1409     1    29
  3.1140240483762333E-01 b      1410     1    30
 -9.3370437676977031E-02 a      1411     1     1     2     1
 -4.1227834560651200E-01 a      1412     1     1     2     2
  8.7642381929840626E-02 a      1413     1     1     2     3
  1.2230014095421050E-01 a      1414     1     1     2     4
 -1.6788408296258511E-01 a      1415     1     1     2     5
 -1.9644099134640103E-02 a      1416     1     1     2     6
  1.0322949727954742E-01 a      1417     1     1     2     7
 -2.9283242831960210E-01 a      1418     1     1     2     8
 -1.3424030529924286E-01 a      1419     1     1     2     9
 -5.1525594699972443E-01 a      1420     1     1     2    10
  2.0100894412253295E-01 a      1421     1     1     2    11
 -1.1926620240785608E-01 a      1422     1     1     2    12
 -3.4818219740034850E-01 a      1423     1     1     2    13
 -4.2657300257292713E-01 a      1424     1     1     2    14
  1.1893751715855820E-01 a      1425     1     1     2    15
  9.0389338009718656E-02 a      1426     1     1     2    16
  2.6757185405823386E-01 a      1427     1     1     2    17
 -1.2531558006972832E-01 a      1428     1     1     2    18
  1.4236227495477496E-01 a      1429     1     1     2    19
  5.0201142976996316E-01 a      1430     1     1     2    20
 -3.9682250772270261E-01 a      1431     1     1     2    21
 -4.1205494435801043E-02 a      1432     1     1     2    22
 -2.7941940670956505E-01 a      1433     1     1     2    23
 -6.6524116321221904E-01 a      1434     1     1     2    24
 -1.8637336628911857E-01 a      1435     1     1     2    25
  1.4005498512285292E-01 a      1436     1     1     2    26
  3.1918756415158828E-01 a      1437     1     1     2    27
  6.2290064821671820E-01 a      1438     1     1     2    28
 -3.8191652564953477E-01 a      1439     1     1     2    29
  7.1878848526216554E-01 a      1440     1     1     2    30
 -9.7723292805789241E-01 a      1441     1     2     2     1
  4.3702718180606531E-02 a      1442     1     2     2     2
  2.8895283990205090E-01 a      1443     1     2     2     3
  1.7256377001533785E-01 a      1444     1     2     2     4
  3.2797284883272132E-01 a      1445     1     2     2     5
  7.8572079862619726E-01 a      1446     1     2     2     6
  2.0060985101023139E+00 a      1447     1     2     2     7
  7.4194815275906512E-01 a      1448     1     2     2     8
 -5.4242192746988338E-01 a      1449     1     2     2     9
 -7.8289904299842006E-01 a      1450     1     2     2    10
  1.7359427635780919E-01 a      1451     1     2     2    11
  1.5031080427560040E-01 a      1452     1     2     2    12
  2.0002724600103909E+00 a      1453     1     2     2    13
 -8.9597683352921842E-01 a      1454     1     2     2    14
 -1.7279187223264278E+00 a      1455     1     2     2    15
  3.0528677314708946E-01 a      1456     1     2     2    16
 -1.4215270771096573E+00 a      1457     1     2     2    17
  2.2618481887555641E-01 a      1458     1     2     2    18
 -1.0207800324788865E-01 a      1459     1     2     2    19
  3.5986142113688935E-01 a      1460     1     2     2    20
  1.3604121162103078E-01 a      1461     1     2     2    21
  9.8428805543520925E-01 a      1462     1     2     2    22
 -1.5371894221432675E-01 a      1463     1     2     2    23
 -1.4554516079616697E-01 a      1464     1     2     2    24
  1.6060752800917863E-01 a      1465     1     2     2    25
  1.0247323807676237E-01 a      1466     1     2     2    26
 -1.9158325187826425E-01 a      1467     1     2     2    27
 -1.6879031977699285E-01 a      1468     1     2     2    28
  5.2190535630453572E-01 a      1469     1     2     2    29
  1.6287187968719381E+00 a      1470     1     2     2    30
 -8.3895092176125929E-01 a      1471     1     3     2     1
  4.2956791810417627E-01 a      1472     1     3     2     2
 -3.8458546969634905E-01 a      1473     1     3     2     3
  1.0137740685363948E-01 a      1474     1     3     2     4
 -4.2577852923837056E-01 a      1475     1     3     2     5
 -6.2891954585250887E-01 a      1476     1     3     2     6
 -7.4179184800251574E-01 a      1477     1     3     2     7
  6.8079435829228518E-01 a      1478     1     3     2     8
  4.0755747123323882E-01 a      1479     1     3     2     9
 -3.0338887042040413E-01 a      1480     1     3     2    10
 -1.0510909083696851E-01 a      1481     1     3     2    11
 -5.7077833654497527E-02 a      1482     1     3     2    12
 -5.9161478107224985E-01 a      1483     1     3     2    13
  3.5934200040951936E-02 a      1484     1     3     2    14
  5.8883628272128741E-01 a      1485     1     3     2    15
  2.5466378543332985E-01 a      1486     1     3     2    16
 -2.9582870455580035E-01 a      1487     1     3     2    17
  2.1741607728449200E-01 a      1488     1     3     2    18
 -9.7541393469098583E-02 a      1489     1     3     2    19
 -5.1212260333841275E-01 a      1490     1     3     2    20
 -5.0022299194241560E-01 a      1491     1     3     2    21
 -3.5367136495514540E-02 a      1492     1     3     2    22
  4.5522862443819140E-01 a      1493     1     3     2    23
 -1.7320119631599779E-01 a      1494     1     3     2    24
  3.2386907018311006E-01 a      1495     1     3     2    25
 -1.5343909580636161E-01 a      1496     1     3     2    26
 -6.7528675687983958E-02 a      1497     1     3     2    27
 -2.5839906892003961E-01 a      1498     1     3     2    28
 -1.5312803079922503E+00 a      1499     1     3     2    29
 -3.2742051198830463E-01 a      1500     1     3     2    30
 -2.6197983177288930E-01 a      1501     1     4     2     1
 -9.4250114493102066E-01 a      1502     1     4     2     2
  5.1387705772498937E-01 a      1503     1     4     2     3
 -9.5559302759742459E-01 a      1504     1     4     2     4
  8.0869750113051664E-01 a      1505     1     4     2     5
  2.0420235481392382E-01 a      1506     1     4     2     6
  5.5352308046685297E-02 a      1507     1     4     2     7
  4.9694796041587663E-01 a      1508     1     4     2     8
  2.2090795739908856E-01 a      1509     1     4     2     9
 -4.1439044109426709E-01 a      1510     1     4     2    10
  1.3716243779160023E-01 a      1511     1     4     2    11
  2.8235709525239827E-01 a      1512     1     4     2    12
 -3.7931753710168870E-01 a      1513     1     4     2    13
  5.0967505724115703E-01 a      1514     1     4     2    14
 -5.7353805883757665E-03 a      1515     1     4     2    15
 -1.1154477824353231E+00 a      1516     1     4     2    16
  7.4748891006580997E-01 a      1517     1     4     2    17
 -2.5898511343174763E-01 a      1518     1     4     2    18
  4.6402113771790165E-01 a      1519     1     4     2    19
  2.8938764549304763E-01 a      1520     1     4     2    20
  8.5510982805367874E-01 a      1521     1     4     2    21
 -1.3612054376867144E-01 a      1522     1     4     2    22
  1.7385316040159624E-01 a      1523     1     4     2    23
  9.0628660206839656E-02 a      1524     1     4     2    24
 -8.4754233202963242E-02 a      1525     1     4     2    25
 -6.6447817329572140E-02 a      1526     1     4     2    26
 -2.3582371753901567E-02 a      1527     1     4     2    27
 -1.0830018878094687E+00 a      1528     1     4     2    28
 -1.1086508335380042E-01 a      1529     1     4     2    29
  6.0612670597768992E-01 a      1530     1     4     2    30
  2.0292450316616409E-01 a      1531     1     5     2     1
  5.3859736174633588E-01 a      1532     1     5     2     2
  2.2086330231172555E-01 a      1533     1     5     2     3
 -1.1819510089513650E-01 a      1534     1     5     2     4
  2.5403498497480204E-01 a      1535     1     5     2     5
 -4.2154833723901358E-01 a      1536     1     5     2     6
  6.6099886075453851E-01 a      1537     1     5     2     7
 -2.7204069274717718E-01 a      1538     1     5     2     8
 -3.3331614925947051E-01 a      1539     1     5     2     9
 -1.8092078367506995E-01 a      1540     1     5     2    10
  3.6835498086396395E-01 a      1541     1     5     2    11
  4.5947233780393149E-01 a      1542     1     5     2    12
  5.0174685762212901E-01 a      1543     1     5     2    13
 -2.2856268742236695E-02 a      1544     1     5     2    14
 -4.4426181487271188E-01 a      1545     1     5     2    15
  1.1072456391554400E-02 a      1546     1     5     2    16
 -6.3216622809795486E-01 a      1547     1     5     2    17
 -4.1860486111059697E-01 a      1548     1     5     2    18
 -6.3329238559248535E-01 a      1549     1     5     2    19
 -1.0530045528083898E+00 a      1550     1     5     2    20
  3.3963951335394155E-01 a      1551     1     5     2    21
 -1.6521018564232322E+00 a      1552     1     5     2    22
  2.5757360611294117E-01 a      1553     1     5     2    23
  1.8693706575679678E-01 a      1554     1     5     2    24
 -1.5243550381753843E-03 a      1555     1     5     2    25
 -1.9776873698609168E-01 a      1556     1     5     2    26
  2.5802501659324278E-01 a      1557     1     5     2    27
  1.2122085381203959E-01 a      1558     1     5     2    28
  4.1967614105259210E-01 a      1559     1     5     2    29
 -1.1984456607283711E+00 a      1560     1     5     2    30
  1.4907545707916497E-01 a      1561     1     6     2     1
 -3.6200372645605322E-01 a      1562     1     6     2     2
  6.1206492133197822E-02 a      1563     1     6     2     3
 -2.5293135901100233E-01 a      1564     1     6     2     4
 -1.6563676768566196E-01 a      1565     1     6     2     5
  8.8416149317489234E-01 a      1566     1     6     2     6
 -5.3773820960612240E-01 a      1567     1     6     2     7
 -1.5446246428588947E-01 a      1568     1     6     2     8
  5.6579935675485762E-02 a      1569     1     6     2     9
 -7.9000002602037944E-01 a      1570     1     6     2    10
  1.5329884041522020E-02 a      1571     1     6     2    11
  1.5675689627676706E-01 a      1572     1     6     2    12
  3.9928837789367122E-01 a      1573     1     6     2    13
 -5.3919884999363643E-01 a      1574     1     6     2    14
  6.0629841850419641E-01 a      1575     1     6     2    15
  8.8663239387851334E-01 a      1576     1     6     2    16
 -2.9340362248946555E-01 a      1577     1     6     2    17
  3.9172148284980218E-01 a      1578     1     6     2    18
  3.4166294773299061E-01 a      1579     1     6     2    19
  9.1660929912191069E-01 a      1580     1     6     2    20
 -5.7750659999232887E-02 a      1581     1     6     2    21
  8.2091063214482451E-01 a      1582     1     6     2    22
  5.1945147457796126E-01 a      1583     1     6     2    23
 -3.8256960719496652E-01 a      1584     1     6     2    24
  3.7444540962141681E-01 a      1585     1     6     2    25
  4.9415845624159856E-02 a      1586     1     6     2    26
 -2.8102933330264862E-01 a      1587     1     6     2    27
  1.1727926063927570E-01 a      1588     1     6     2    28
 -1.2569353225497340E-01 a      1589     1     6     2    29
